row_index,id,dataset,variant,expected_answer,context,question,system_prompt_name,user_prompt_name,model_name,temperature,llm_response
73,boolq_73,boolq,AF,True,"Gram-negative bacteria are bacteria that do not retain the crystal violet stain used in the gram-staining method of bacterial differentiation. They are characterized by their cell envelopes, which are composed of a thin peptidoglycan cell wall sandwiched between an inner cytoplasmic cell membrane and a bacterial outer membrane.",do gram negative bacteria have a cell wall,answer_first_system_prompt,user_prompt,gpt-5.4,0.0,"true
###
The context states that gram-negative bacteria have cell envelopes composed of a thin peptidoglycan cell wall between an inner cytoplasmic membrane and an outer membrane. Therefore, they do have a cell wall."
74,boolq_74,boolq,AF,False,"Carrying a full cargo of ore pellets with Captain Ernest M. McSorley in command, she embarked on her ill-fated voyage from Superior, Wisconsin, near Duluth, on the afternoon of November 9, 1975. En route to a steel mill near Detroit, Fitzgerald joined a second freighter, SS Arthur M. Anderson. By the next day, the two ships were caught in a severe storm on Lake Superior, with near hurricane-force winds and waves up to 35 feet (11 m) high. Shortly after 7:10 p.m., Fitzgerald suddenly sank in Canadian (Ontario) waters 530 feet (160 m) deep, about 17 miles (15 nautical miles; 27 kilometers) from Whitefish Bay near the twin cities of Sault Ste. Marie, Michigan, and Sault Ste. Marie, Ontario--a distance Fitzgerald could have covered in just over an hour at her top speed. Although Fitzgerald had reported being in difficulty earlier, no distress signals were sent before she sank; Captain McSorley's last message to Anderson said, ``We are holding our own.'' Her crew of 29 perished, and no bodies were recovered. The exact cause of the sinking remains unknown, though many books, studies, and expeditions have examined it. Fitzgerald may have been swamped, suffered structural failure or topside damage, been shoaled, or suffered from a combination of these.",were any bodies found from the edmund fitzgerald,answer_first_system_prompt,user_prompt,gpt-5.4,0.0,"false
###
The context states, ""Her crew of 29 perished, and no bodies were recovered."" Therefore, no bodies were found from the Edmund Fitzgerald."
75,boolq_75,boolq,AF,False,"The group winners, Spain, qualified directly for the 2018 FIFA World Cup. The group runners-up, Italy, advanced to the play-offs as one of the best 8 runners-up, where they lost to Sweden and thus failed to qualify for the first time since 1958.",are italy in the 2018 world cup finals,answer_first_system_prompt,user_prompt,gpt-5.4,0.0,"false
###
The context says Italy advanced to the play-offs but lost to Sweden and ""thus failed to qualify"" for the 2018 FIFA World Cup. Therefore, they were not in the 2018 World Cup finals."
76,boolq_76,boolq,AF,False,"The Republic of the Congo (French: République du Congo), also known as the Congo-Brazzaville, the Congo Republic or simply the Congo, is a country in Central Africa. It is bordered by five countries: Gabon and the Atlantic Ocean to the west; Cameroon to the northwest; the Central African Republic to the northeast; the Democratic Republic of the Congo to the east and south; and the Angolan exclave of Cabinda to the southwest.",is congo and democratic republic of congo the same country,answer_first_system_prompt,user_prompt,gpt-5.4,0.0,"false
###
The context distinguishes between the Republic of the Congo and the Democratic Republic of the Congo by stating that the Republic of the Congo is bordered by the Democratic Republic of the Congo to the east and south. Since one country borders the other, they are not the same country."
77,boolq_77,boolq,AF,True,The International Journal of Nursing Studies is a monthly peer-reviewed nursing journal published by Elsevier. It covers the delivery of care in the fields of nursing and midwifery.,is the international journal of nursing studies peer reviewed,answer_first_system_prompt,user_prompt,gpt-5.4,0.0,"true
###
The context states: ""The International Journal of Nursing Studies is a monthly peer-reviewed nursing journal published by Elsevier."" Since it explicitly says ""peer-reviewed,"" the correct answer is true."
78,boolq_78,boolq,AF,True,"Ties are relatively rare in baseball, since the practice dating back to the earliest days of the game is to play extra innings until one side has the lead after an equal number of innings played. An exception is spring training, where a game can be called a tie upon agreement by both teams, usually in a case where one or both teams have used all available pitchers. Games can be called after nine innings, or after any extra inning, and typically do not last more than 11 innings.",has there ever been a tie in baseball,answer_first_system_prompt,user_prompt,gpt-5.4,0.0,"true
###
The context states that ties are relatively rare in baseball, which means they do happen. It specifically gives an exception in spring training, where a game can be called a tie by agreement of both teams. Therefore, there has been a tie in baseball."
79,boolq_79,boolq,AF,False,"Russia has participated in 4 FIFA World Cups since its independence in December 1991. The Russian Federation played their first international match against Mexico on 16 August 1992 winning 2-0. Their first participation in a World Cup was the United States of America in 1994 and they achieved 18th place. In 1946 the Soviet Union was accepted by FIFA and played their first World Cup in Sweden 1958. The Soviet Union represented 15 Socialist republics and various football federations, and the majority of players came from the Dynamo Kyiv team of the Ukrainian SSR. The Soviet Union national football team played in 7 World Cups. Their best performance was reaching 4th place in England 1966. However Soviet football was dissolved in 1991 when Belarus, Russia and Ukraine declared independence under the Belavezha Accords. The CIS national football team (Commonwealth of Independent States) was formed with other independent nations in 1992 but did not participate in any World Cups.",has russia ever made it to the world cup finals,answer_first_system_prompt,user_prompt,gpt-5.4,0.0,"true
###
The context says Russia has participated in 4 FIFA World Cups since its independence in 1991, with its first participation in 1994. If a team has participated in the World Cup, that means it reached the World Cup finals tournament. Therefore, Russia has made it to the World Cup finals."
80,boolq_80,boolq,AF,False,"The fighting words doctrine, in United States constitutional law, is a limitation to freedom of speech as protected by the First Amendment to the United States Constitution.",are fighting words protected under freedom of speech,answer_first_system_prompt,user_prompt,gpt-5.4,0.0,"false
###
The context says the fighting words doctrine is a limitation to freedom of speech as protected by the First Amendment. That means fighting words are not protected under freedom of speech."
81,boolq_81,boolq,AF,False,"When ordered to series in early 2015, it was planned that the first season would consist of 26 episodes. The cast of the series was announced on July 7, 2015. On July 25, 2015, the network announced some special guest stars, including Matt Bennett, Yvette Nicole Brown, GloZell, Jared ``ProJared'' Knabenbauer, and Smosh Games host David ``Lasercorn'' Moss. On March 2, 2016, Nickelodeon announced that the series had been renewed for a second season. The second season premiered on Nickelodeon on September 17, 2016. Nickelodeon renewed Game Shakers for a third season on November 16, 2016. The third season premiered on Nickelodeon on February 10, 2018. On March 26, 2018, Nickelodeon announced that Game Shakers had been canceled and will end after its third season.",will there be a season 4 of game shakers,answer_first_system_prompt,user_prompt,gpt-5.4,0.0,"false
###
The context states that on March 26, 2018, Nickelodeon announced that Game Shakers had been canceled and would end after its third season. Therefore, there will not be a season 4."
82,boolq_82,boolq,AF,False,"With this characterization of service, all veterans' benefits are lost, regardless of any past honorable service, and this type of discharge is regarded as shameful in the military. In many states a dishonorable discharge is deemed the equivalent of a felony conviction, with attendant loss of civil rights. Additionally, US federal law prohibits possession of firearms by those who have been dishonorably discharged per the Gun Control Act of 1968, and being dishonorably discharged is as well a disqualifying question on the Form 4473, which must be completed and signed to purchase a firearm from a Federal Firearms Licensee (FFL) and will result in a denial by the Brady background check that must be performed and passed to allow a sale.",can you buy a gun if you are dishonorably discharged,answer_first_system_prompt,user_prompt,gpt-5.4,0.0,"false
###
The context states that US federal law prohibits possession of firearms by those who have been dishonorably discharged. It also says that being dishonorably discharged is a disqualifying question on Form 4473 and will result in a denial by the Brady background check for a firearm purchase. Therefore, the answer is false."
83,boolq_83,boolq,AF,False,"In the third season, Damon helps Elena in bringing his brother, Stefan, back to Mystic Falls after Stefan becomes Klaus' henchman. The arrangement transpired after a bargain for his blood that would cure Damon of the werewolf bite he had received from Tyler. At first, he is reluctant to involve Elena in the rescue attempts, employing Alaric Saltzman, Elena's guardian, instead as Klaus does not know that Elena is alive after the sacrifice which frees Klaus' hybrid side. However, Elena involves herself, desperate to find Stefan. Damon, though hesitant at first, is unable to refuse her because of his love for her. He also points out to her that she once turned back from finding Stefan since she knew Damon would be in danger, clearly showing that she also has feelings for him. He tells her that ``when (he) drag(s) (his) brother from the edge to deliver him back to (her), (he) wants her to remember the things (she) felt while he was gone.'' When Stefan finally returns to Mystic Falls, his attitude is different from that of the first and second seasons. This causes a rift between Elena and Stefan whereas the relationship between Damon and Elena becomes closer and more intimate. A still loyal Elena, however, refuses to admit her feelings for Damon. In 'Dangerous Liaisons', Elena, frustrated with her feelings for him, tells Damon that his love for her may be a problem, and that this could be causing all their troubles. This incenses Damon, causing him to revert to the uncaring and reckless Damon seen in the previous seasons. The rocky relationship between the two continues until the sexual tension hits the fan and in a moment of heated passion, Elena -- for the first time in the three seasons -- kisses Damon of her own accord. This kiss finally causes Elena to admit that she loves both brothers and realize that she must ultimately make her choice as her own ancestress, Katherine Pierce, who turned the brothers, once did. In assessment of her feelings for Damon, she states this: ``Damon just sort of snuck up on me. He got under my skin and no matter what I do, I can't shake him.'' In the season finale, a trip designed to get her to safety forces Elena to make her choice: to go to Damon and possibly see him one last time; or to go to Stefan and her friends and see them one last time. She chooses the latter when she calls Damon to tell him her decision. Damon, who is trying to stop Alaric, accepts what she says and she tells him that maybe if she had met Damon before she had met Stefan, her choice may have been different. This statement causes Damon to remember the first night he did meet Elena which was, in fact, the night her parents died - before she had met Stefan. Not wanting anyone to know he was in town and after giving her some advice about life and love, Damon compels her to forget. He remembers this as he fights Alaric and seems accepting of his death when Alaric, whose life line is tied to Elena's, suddenly collapses in his arms. Damon is grief-stricken, knowing that this means that Elena has also died and yells, ``No! You are not dead!'' A heartbroken Damon then goes to the hospital demanding to see Elena when the doctor, Meredith Fell, tells him that she gave Elena vampire blood. The last shot of the season finale episode shows Elena in transition.",does damon and elena get together in season 3,answer_first_system_prompt,user_prompt,gpt-5.4,0.0,"false
###
The context says that in season 3 Damon and Elena grow closer, become more intimate, and Elena kisses Damon for the first time of her own accord. However, it also says Elena remains loyal, refuses to admit her feelings for much of the season, and in the finale she chooses Stefan rather than Damon. So they do not actually get together in season 3."
84,boolq_84,boolq,AF,False,"In baseball, blocking the plate is a technique performed by a catcher to prevent a runner from scoring. The act of blocking the plate accounted for most of the physical contact in Major League Baseball prior to the 2014 season, when it was outlawed except when the catcher already has possession of the ball.",can a catcher block home plate without the ball,answer_first_system_prompt,user_prompt,gpt-5.4,0.0,"false
###
The context says blocking the plate was outlawed starting in 2014 except when the catcher already has possession of the ball. Therefore, a catcher cannot block home plate without the ball."
85,boolq_85,boolq,AF,False,"On October 20, 1977 -- three days after the release of the band's fifth studio album Street Survivors -- a chartered plane on which the members and crew were travelling crashed in Gillsburg, Mississippi. Six people died in the accident, including band members Ronnie Van Zant, Steve Gaines and Cassie Gaines; many of the other passengers onboard were seriously injured, including Wilkeson who was left in a critical condition and reportedly declared dead three times. The group disbanded after the crash. In 1978, a collection of previously unreleased recordings from 1971 and 1972 was released as Skynyrd's First and... Last. The following year, the surviving members (with the exception of Wilkeson) reunited at Volunteer Jam for a performance of ``Free Bird'' with Charlie Daniels and his band.",are any original members of lynyrd skynyrd still alive,answer_first_system_prompt,user_prompt,gpt-5.4,0.0,"true
###
The context says that after the 1977 plane crash, ""the surviving members (with the exception of Wilkeson) reunited at Volunteer Jam"" the following year. This shows that some original members survived and were still alive at that time. Therefore, the answer to whether any original members are still alive is true based on the provided context."
86,boolq_86,boolq,AF,False,"Rule 6.2 of the 2008--09 Official NHL Rulebook indicates that ``(only) when the captain is not in uniform, the coach shall have the right to designate three alternate captains. This must be done prior to the start of the game.'' Many NHL teams with a named captain select more than two alternate captains and rotate the ``A'' among these players throughout the season. There are currently seven teams without captains: the Arizona Coyotes, the Buffalo Sabres, the New York Islanders, the New York Rangers, the Toronto Maple Leafs, the Vancouver Canucks, and the Vegas Golden Knights.",does the vegas golden knights have a captain,answer_first_system_prompt,user_prompt,gpt-5.4,0.0,"false
###
The context explicitly says there are currently seven teams without captains, and the Vegas Golden Knights are listed among them. Therefore, they do not have a captain."
87,boolq_87,boolq,AF,True,"The Supremacy Clause of the United States Constitution (Article VI, Clause 2) establishes that the Constitution, federal laws made pursuant to it, and treaties made under its authority, constitute the supreme law of the land. It provides that state courts are bound by the supreme law; in case of conflict between federal and state law, the federal law must be applied. Even state constitutions are subordinate to federal law. In essence, it is a conflict-of-laws rule specifying that certain federal acts take priority over any state acts that conflict with federal law. In this respect, the Supremacy Clause follows the lead of Article XIII of the Articles of Confederation, which provided that ``Every State shall abide by the determination of the United States in Congress Assembled, on all questions which by this confederation are submitted to them.'' A constitutional provision announcing the supremacy of federal law, the Supremacy Clause assumes the underlying priority of federal authority, at least when that authority is expressed in the Constitution itself. No matter what the federal government or the states might wish to do, they have to stay within the boundaries of the Constitution. This makes the Supremacy Clause the cornerstone of the whole American political structure.",are treaties the supreme law of the land,answer_first_system_prompt,user_prompt,gpt-5.4,0.0,"true
###
The context states that the Supremacy Clause establishes that ""the Constitution, federal laws made pursuant to it, and treaties made under its authority, constitute the supreme law of the land."" Therefore, treaties are included as supreme law of the land."
88,boolq_88,boolq,AF,False,"As of 11 March 2018, Cutmore-Scott dons an American accent to play disgraced illusionist/magician-turned-FBI consultant Cameron Black following an illusion that goes horribly wrong in the new ABC murder-mystery series Deception. Cutmore-Scott also portrays Cameron's incarcerated, identical-twin brother Jonathan. Deception began airing the same evening in Canada on CTV.",is the guy from deception really a twin,answer_first_system_prompt,user_prompt,gpt-5.4,0.0,"true
###
The context says Cutmore-Scott plays both Cameron Black and Cameron's incarcerated, identical-twin brother Jonathan. Since the question asks whether the guy from Deception is really a twin, the context indicates yes within the show."
89,boolq_89,boolq,AF,False,"Typically, once spun, cotton candy is only marketed by color. Absent a clear name other than 'blue', the distinctive taste of the blue raspberry flavor mix has gone on to become a compound flavor that some other foods (gum, ice cream, rock candy, fluoride toothpaste) occasionally borrow (``cotton-candy flavored ice cream'') to invoke the nostalgia of cotton candy that people typically only get to experience on vacation or holidays. Pink bubble gum went through a similar transition from specific branded product to a generic flavor that transcended the original confection, and 'bubble gum flavor' often shows up in the same product categories as 'cotton candy flavor'.",do blue and pink cotton candy taste the same,answer_first_system_prompt,user_prompt,gpt-5.4,0.0,"false
###
The context says cotton candy is usually marketed by color, and specifically mentions “the distinctive taste of the blue raspberry flavor mix” for blue cotton candy. It also compares pink to “pink bubble gum,” implying different flavor associations rather than the same taste. Therefore, blue and pink cotton candy do not taste the same."
90,boolq_90,boolq,AF,False,"Italian meal structure is typical of the Mediterranean region and different from meal structure of Northern Europe / Northwestern Europe and Germanic and Slavic Europe, though it still often consists of breakfast, lunch, and supper. However, much less emphasis is placed on breakfast, and breakfast itself is often skipped or involves lighter meal portions than are seen in other non-Mediterranean Western countries. Late-morning and mid-afternoon snacks, called merenda (plural merende), are also often included in this meal structure. Italians also commonly divide a celebratory meal into several different courses.",are breakfast lunch and dinner always served in italy,answer_first_system_prompt,user_prompt,gpt-5.4,0.0,"false
###
The context says Italian meals ""still often consist of breakfast, lunch, and supper,"" but it also says breakfast is often skipped and that celebratory meals may be divided into several courses. Since breakfast can be skipped, these meals are not always served in Italy."
91,boolq_91,boolq,AF,True,"Cross listing of shares is when a firm lists its equity shares on one or more foreign stock exchange in addition to its domestic exchange. This concept is distinctly different than examples such as: American Depositary Receipt (ADR), European Depositary Receipt (EDR), global depository receipt (GDR) (also referred to as international depository receipt), and Global Registered Shares (GRS).",can a company be listed in different countries,answer_first_system_prompt,user_prompt,gpt-5.4,0.0,"true
###
The context says cross listing of shares is when a firm lists its equity shares on one or more foreign stock exchange in addition to its domestic exchange. That means a company can be listed in different countries."
92,boolq_92,boolq,AF,True,"The Siberian tiger (Panthera tigris tigris), also called Amur tiger, is a tiger population inhabiting mainly the Sikhote Alin mountain region in southwest Primorye Province in the Russian Far East. The Siberian tiger once ranged throughout Korea, Northeast China, Russian Far East, and eastern Mongolia. In 2005, there were 331--393 adult and subadult Siberian tigers in this region, with a breeding adult population of about 250 individuals. The population had been stable for more than a decade due to intensive conservation efforts, but partial surveys conducted after 2005 indicate that the Russian tiger population was declining. An initial census held in 2015 indicated that the Siberian tiger population had increased to 480--540 individuals in the Russian Far East, including 100 cubs. This was followed up by a more detailed census which revealed there was a total population of 562 wild Siberian tigers in Russia.",is the amur tiger the same as a siberian tiger,answer_first_system_prompt,user_prompt,gpt-5.4,0.0,"true
###
The context states: ""The Siberian tiger ..., also called Amur tiger,"" which directly means Amur tiger and Siberian tiger are the same."
93,boolq_93,boolq,AF,True,"Individual body temperature depends upon the age, exertion, infection, sex, and reproductive status of the subject, the time of day, the place in the body at which the measurement is made, and the subject's state of consciousness (waking, sleeping or sedated), activity level, and emotional state. It is typically maintained within this range by thermoregulation.",does normal body temperature vary throughout the day,answer_first_system_prompt,user_prompt,gpt-5.4,0.0,"true
###
The context states that individual body temperature depends on ""the time of day,"" which means normal body temperature can vary throughout the day."
94,boolq_94,boolq,AF,True,"The dachshund (UK: /ˈdakshʊnd/ or US: /ˈdɑːkshʊnt/ DAHKS-huunt or /ˈdɑːksənt/) (English: badger dog; also known as the sausage dog or wiener dog) is a short-legged, long-bodied, hound-type dog breed.",are dachshunds and weiner dogs the same thing,answer_first_system_prompt,user_prompt,gpt-5.4,0.0,"true
###
The context states that the dachshund is ""also known as the sausage dog or wiener dog."" Therefore, dachshunds and wiener dogs are the same thing."
95,boolq_95,boolq,AF,True,"Cheryl Blossom was introduced in 1982 in Betty and Veronica #320 as a third love interest for Archie Andrews, but she and her twin brother Jason disappeared two years later.",were the blossom twins in the archie comics,answer_first_system_prompt,user_prompt,gpt-5.4,0.0,"true
###
The context states that Cheryl Blossom was introduced in Betty and Veronica #320 and that she and her twin brother Jason later disappeared. This directly indicates that the Blossom twins were in the Archie comics."
96,boolq_96,boolq,AF,True,"Most Craftsman hand tools are advertised as having an unlimited lifetime warranty. This lifetime warranty program was instituted by Sears when they began selling the Craftsman line in 1927. This warranty program requires no receipt or dated proof of purchase. If the owner takes the item into a local retail store, it may be replaced or repaired free of charge. In some cases, such as ratchets, the customer may be offered a repair kit with which to repair the item or an already refurbished item. As of 2017, many Sears stores do not offer the kits to consumers, instead they will either rebuild the customer's ratchet or provide one that they have already rebuilt. Ratchet kits for the US made ratchets are different than those for the Asian made ratchets, although some repair kits for the US made ratchets are now made in China (but again, will not interchange with the kits for the Asian ratchets). As of 2018, some stores will supply the customer the rebuild kits for them to rebuild on their own, others will require the customer to have the store employees rebuild the ratchet for them.",do all craftsman tools have a lifetime warranty,answer_first_system_prompt,user_prompt,gpt-5.4,0.0,"false
###
The context says ""Most Craftsman hand tools are advertised as having an unlimited lifetime warranty,"" which means not all Craftsman tools have it. It specifically says most, not all."
97,boolq_97,boolq,AF,True,"Benson & Hedges is a British brand of cigarettes owned by either Philip Morris International, British American Tobacco, or Japan Tobacco, depending on the region. In the UK, they are registered in Old Bond Street in London, and are manufactured in Lisnafillan, Ballymena, Northern Ireland.",do they still make benson & hedges cigarettes,answer_first_system_prompt,user_prompt,gpt-5.4,0.0,"true
###
The context describes Benson & Hedges as a current cigarette brand and says they are owned by major tobacco companies depending on the region. It also states that in the UK they are manufactured in Lisnafillan, Ballymena, Northern Ireland, which indicates they are still being made."
98,boolq_98,boolq,AF,False,"On June 13, 2016, Apple announced the iOS 10 update - with some major updates to the mobile operating system. However, the iPad Mini did not receive this update (along with other devices using the A5 processor including the iPhone 4S, iPad 2, iPad (3rd generation), and iPod Touch (5th generation)) due to hardware limitations.",can ipad mini 1st generation get ios 10,answer_first_system_prompt,user_prompt,gpt-5.4,0.0,"false
###
The context states that the iPad Mini did not receive the iOS 10 update due to hardware limitations. Since the 1st generation iPad Mini is the device being asked about, it cannot get iOS 10."
99,boolq_99,boolq,AF,True,"The series gives viewers an inside look of the lives of WWE Divas from their work within WWE to their personal lives. Behind the scene footage of the Divas is also included. On February 24, 2015, Paige announced Total Divas was renewed for a fourth season, with filming commencing at the end of the month. It was then announced at the end of the season three finale, that the fourth season would premiere on July 7, 2015, moving from Sunday to Tuesday nights. Unlike other WWE programs, most of the performers use their real names instead of their ring names, leading to Cameron, Naomi, Natalya, Jimmy Uso, and Tyson Kidd being referred to as Ariane, Trinity, Nattie, Jon, and TJ respectively.",will there be a season 4 of total bellas,answer_first_system_prompt,user_prompt,gpt-5.4,0.0,"true
###
The context states that on February 24, 2015, Paige announced the show was renewed for a fourth season, and that the fourth season would premiere on July 7, 2015. Therefore, there will be a season 4."
100,boolq_100,boolq,AF,True,"In humans, the kidneys are located high in the abdominal cavity, one on each side of the spine, and lie in a retroperitoneal position at a slightly oblique angle. The asymmetry within the abdominal cavity, caused by the position of the liver, typically results in the right kidney being slightly lower and smaller than the left, and being placed slightly more to the middle than the left kidney. The left kidney is approximately at the vertebral level T12 to L3, and the right is slightly lower. The right kidney sits just below the diaphragm and posterior to the liver. The left sits below the diaphragm and posterior to the spleen. On top of each kidney is an adrenal gland. The upper parts of the kidneys are partially protected by the 11th and 12th ribs. Each kidney, with its adrenal gland is surrounded by two layers of fat: the perirenal fat present between renal fascia and renal capsule and pararenal fat superior to the renal fascia.",are kidneys on both sides of your body,answer_first_system_prompt,user_prompt,gpt-5.4,0.0,"true
###
The context states that in humans, the kidneys are located ""one on each side of the spine,"" which means they are on both sides of the body."
101,boolq_101,boolq,AF,True,"The Eye of Agamotto (/ˈæɡəmɒtoʊ/) is a fictional mystical item appearing in American comic books published by Marvel Comics and in their Marvel Cinematic Universe films, with its first appearance in Doctor Strange. The item appears in publications in particular those featuring Doctor Strange. The Eye of Agamotto is the name commonly given to the amulet Strange wears on his chest, though the Eye actually resides within the amulet and is released from time to time. Created by writer Stan Lee and artist Steve Ditko, it first appeared in ``The Origin of Dr. Strange'', an eight-page story in Strange Tales #115 (December 1963). In designing the Eye, Ditko drew inspiration from the real world charm The All Seeing Eye of the Buddha, known among Buddhists as The Amulet of Snail Martyrs, a Nepali symbol meant to protect its wearer against evil. In film, the Eye contains the Time Stone, one of the fictional universe's Infinity stones, diverging from the comics' continuity where the Time Gem is owned by an ancient being named Ord Zyonz.",is the eye of agamotto the time stone,answer_first_system_prompt,user_prompt,gpt-5.4,0.0,"false
###
The context says that in film, the Eye contains the Time Stone, but the Eye of Agamotto itself is the amulet and the Eye resides within it. So it is not the Time Stone; rather, in the films it contains the Time Stone."
102,boolq_102,boolq,AF,False,"The mahi-mahi (/ˈmɑːhiːˈmɑːhiː/) or common dolphinfish (Coryphaena hippurus) is a surface-dwelling ray-finned fish found in off-shore temperate, tropical, and subtropical waters worldwide. Also widely called dorado and dolphin, it is one of two members of the Coryphaenidae family, the other being the pompano dolphinfish.",is mahi mahi the same as ahi tuna,answer_first_system_prompt,user_prompt,gpt-5.4,0.0,"false
###
The context says mahi-mahi is the common dolphinfish, Coryphaena hippurus. It does not identify it as ahi tuna, so they are not the same."
103,boolq_103,boolq,AF,False,The County Court Business Centre (CCBC) is a centre of the County Court of England and Wales created to deal with claims by the use of various electronic media. Unlike other County Court centres the CCBC does not physically hear cases. If any case might require a hearing it is transferred to another centre.,is the county court business centre a real court,answer_first_system_prompt,user_prompt,gpt-5.4,0.0,"true
###
The context says the County Court Business Centre is ""a centre of the County Court of England and Wales."" That means it is part of the real court system, even though it does not physically hear cases itself and transfers hearing-required cases elsewhere."
104,boolq_104,boolq,AF,False,"A Snellen chart is an eye chart that can be used to measure visual acuity. Snellen charts are named after the Dutch ophthalmologist Herman Snellen, who developed the chart in 1862. Many ophthalmologists and vision scientists now use an improved chart known as the LogMAR chart.",do all eye doctors use the same eye chart,answer_first_system_prompt,user_prompt,gpt-5.4,0.0,"false
###
The context says a Snellen chart can be used to measure visual acuity, but it also says many ophthalmologists and vision scientists now use an improved chart called the LogMAR chart. Since different eye charts are used, not all eye doctors use the same eye chart."
105,boolq_105,boolq,AF,True,"On December 11, 1988, the IND Archer Avenue Line opened. E trains were rerouted via this branch, stopping at the upper level of the Sutphin Boulevard and Jamaica Center stations. The E train now skipped 75th Avenue and Van Wyck Boulevard on weekdays. R service was extended to 179th Street, replacing the E as the Hillside Avenue Local service, but this was later discontinued when the F became the local. A few rush hour trains continue to operate to 179th Street. On March 23, 1997, the E service began stopping at 75th Avenue and Van Wyck Boulevard during evenings, nights and weekends.",does the e train run on weekends nyc,answer_first_system_prompt,user_prompt,gpt-5.4,0.0,"true
###
The context states: ""On March 23, 1997, the E service began stopping at 75th Avenue and Van Wyck Boulevard during evenings, nights and weekends."" Since it explicitly mentions weekends, the E train does run on weekends in NYC."
106,boolq_106,boolq,AF,False,"In basketball, goaltending is the violation of interfering with the ball while it is on its way to the basket and it is (a) in a downward flight, (b) entirely above the rim and has the possibility of entering the basket, and (c) not touching the rim. In NCAA basketball, WNBA and NBA basketball, goaltending is also called if the ball has already touched the backboard while being above the height of the rim in its flight, regardless of whether it being in an upward or downward flight or whether it is directly above the rim. Goaltending in this context defines by exclusion what is considered a legal block of a field goal. In high school and NCAA basketball, goaltending is also called when a player interferes with a free throw at any time in its flight towards the basket. If goaltending is called for interference with a field goal, the shooting team is awarded the points for the field goal as if it had been made. In high school and NCAA basketball, if goaltending is called on a free throw, the shooting team is awarded one point and a technical foul is called against the offending player.",is it goaltending if the ball hits the backboard below the rim,answer_first_system_prompt,user_prompt,gpt-5.4,0.0,"false
###
The context says goaltending for a ball that has touched the backboard applies when the ball is ""above the height of the rim in its flight."" If the ball hits the backboard below the rim, that condition is not met, so it is not goaltending based on the provided context."
107,boolq_107,boolq,AF,True,"Tooth development is the complex process by which teeth form from embryonic cells, grow, and erupt into the mouth. Although many diverse species have teeth, their development is largely the same as in humans. For human teeth to have a healthy oral environment, enamel, dentin, cementum, and the periodontium must all develop during appropriate stages of fetal development. Primary teeth start to form in the development of the embryo between the sixth and eighth weeks, and permanent teeth begin to form in the twentieth week. If teeth do not start to develop at or near these times, they will not develop at all.",are babies born with 2 sets of teeth,answer_first_system_prompt,user_prompt,gpt-5.4,0.0,"false
###
The context says primary teeth begin forming between the sixth and eighth weeks of embryonic development, and permanent teeth begin forming in the twentieth week. This means both sets start to develop before birth, but the question asks whether babies are born with 2 sets of teeth. The context does not say babies are born with two erupted sets of teeth; it only says the two sets begin forming during fetal development. Therefore, the statement is false."
108,boolq_108,boolq,AF,False,"The following list shows the first two digits of the sort codes allocated to clearing banks. Thus, in the example 01-10-01, 01 indicates that the bank is a branch of the National Westminster Bank; the other sets of digits are for internal use. This example represents the NatWest branch in Spring Gardens, Manchester. Clearing banks can act for other banks, so looking up a bank by sort code in this list does not always mean the account is actually handled by that bank, e.g. the sort code 08-32-00 HMRC VAT is not a Co-operative Bank account but a Barclays account, as is 08-32-10 for National Insurance.",is the sort code the same for everyone,answer_first_system_prompt,user_prompt,gpt-5.4,0.0,"false
###
The context explains that a sort code identifies a bank and branch, using the first two digits for the clearing bank and the remaining digits for internal use. It gives a specific example, 01-10-01, for one NatWest branch, which implies different branches and accounts can have different sort codes. Therefore, the sort code is not the same for everyone."
109,boolq_109,boolq,AF,True,"The first film in the series was Iron Man (2008), which was distributed by Paramount Pictures. Paramount also distributed Iron Man 2 (2010), Thor (2011) and Captain America: The First Avenger (2011), while Universal Pictures distributed The Incredible Hulk (2008). Walt Disney Studios Motion Pictures began distributing the films with the 2012 crossover film The Avengers, which concluded Phase One of the franchise. Phase Two includes Iron Man 3 (2013), Thor: The Dark World (2013), Captain America: The Winter Soldier (2014), Guardians of the Galaxy (2014), Avengers: Age of Ultron (2015), and Ant-Man (2015).",is age of ultron connected to guardians of the galaxy,answer_first_system_prompt,user_prompt,gpt-5.4,0.0,"true
###
The context says Phase Two includes both Guardians of the Galaxy (2014) and Avengers: Age of Ultron (2015). Since they are listed as part of the same franchise phase, they are connected."
110,boolq_110,boolq,AF,True,"Princeton Theological Seminary (PTS) is a private, nonprofit, and independent graduate school of theology in Princeton, New Jersey. Founded in 1812 under the auspices of Archibald Alexander, the General Assembly of the Presbyterian Church, and the College of New Jersey (now Princeton University), it is the second-oldest seminary in the United States. It is also the largest of ten seminaries associated with the Presbyterian Church (USA).",is princeton theological seminary part of princeton university,answer_first_system_prompt,user_prompt,gpt-5.4,0.0,"false
###
The context says Princeton Theological Seminary is a private, nonprofit, and independent graduate school of theology. Although it was founded with involvement from the College of New Jersey, which is now Princeton University, it is described as independent, so it is not part of Princeton University."
